Timestamp,Build Up,Trend,Time,Vega,Theta,Gamma,Delta,IV Chg%,IV Chg,IV,OI Chg%,OI Chg,OI,Volume Chg %,Volume Chg,Volume,Int Val,Ext Val,OH/OL,LTP Chg %,LTP Chg,LTP,VWAP,Bid,Ask,Strike Price,PE-CE OI,PE-CE OI Chg,Bid,Ask,VWAP,LTP,LTP Chg,LTP Chg %,OH/OL,Int Val,Ext Val,Volume,Volume Chg,Volume Chg %,OI,OI Chg,OI Chg%,IV,IV Chg,IV Chg%,Delta,Gamma,Theta,Vega,PCR-OI,PCR-OI Chg,PCR-Vol,Time,Trend,Build Up
09:16,-,-,06-Jun-2025 09:15:59,35.0725,-58.4252,0.0003,0.4970,8.99,1.17,14.19,0.00,,"1,65,340",-98.47,"-67,47,540","1,05,060",-,488.45,-,-13.4,-75.60,488.45,502.25,487.30,488.95,81400,7760,,508.60,509.10,506.14,509.15,73.60,16.9,-,18.85,490.30,"1,57,660","-59,59,980",-97.42,"1,73,100",,0.00,14.24,1.13,8.62,-0.5029,0.0003,-58.6424,35.0725,1.05,null,1.50,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,34.9352,-57.4272,0.0003,0.4646,8.11,1.05,14.00,0.00,,"4,07,360",-98.58,"-90,06,000","1,29,460",-,434.40,-,-14.61,-74.35,434.40,456.04,432.10,434.45,81500,-56840,,559.90,562.35,556.10,560.00,82.95,17.39,-,118.85,441.15,"1,40,500","-61,25,120",-97.76,"3,50,520",,0.00,14.20,1.25,9.65,-0.5349,0.0003,-58.2267,34.9395,0.86,null,1.09,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,34.5876,-57.7663,0.0003,0.4337,9.04,1.18,14.23,0.00,,"1,27,680",-98.9,"-43,06,860","47,700",-,397.90,-,-14.19,-65.80,397.90,411.92,396.60,398.40,81600,-50040,,617.15,619.60,614.72,618.70,86.85,16.33,-,218.85,399.85,"33,420","-28,77,960",-98.85,"77,640",,0.00,14.29,1.24,9.50,-0.5660,0.0003,-58.0022,34.5918,0.61,null,0.70,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,34.0268,-56.9480,0.0003,0.4028,9.27,1.21,14.26,0.00,,"1,36,260",-98.92,"-40,73,900","44,400",-,357.70,-,-14.33,-59.85,357.70,371.91,354.30,356.20,81700,-77920,,675.30,678.80,670.47,682.00,100.20,17.22,-,318.85,363.15,"22,620","-19,13,840",-98.83,"58,340",,0.00,14.42,1.48,11.44,-0.5961,0.0003,-57.6284,34.0510,0.43,null,0.51,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,33.2359,-55.2212,0.0003,0.3714,8.59,1.12,14.16,0.00,,"1,34,000",-99.05,"-37,79,180","36,240",-,316.10,-,-15.61,-58.45,316.10,332.81,314.70,316.20,81800,-80500,,740.90,744.85,732.46,748.55,107.55,16.78,-,418.85,329.70,"7,580","-16,89,420",-99.55,"53,500",,0.00,14.56,1.57,12.09,-0.6249,0.0003,-56.9923,33.3396,0.40,null,0.21,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,32.3179,-54.1337,0.0003,0.3429,9.85,1.28,14.27,0.00,,"88,860",-98.7,"-25,59,000","33,600",-,284.75,-,-14.49,-48.25,284.75,294.78,283.85,285.20,81900,-67520,,801.10,807.90,794.07,808.45,109.15,15.61,-,518.85,289.60,"2,740","-8,03,900",-99.66,"21,340",,0.00,14.42,1.49,11.52,-0.6555,0.0003,-54.7987,32.3747,0.24,null,0.08,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,31.1416,-51.7526,0.0003,0.3129,8.67,1.13,14.16,0.00,,"3,89,420",-98.04,"-64,17,000","1,28,520",-,248.95,-,-16.5,-49.20,248.95,263.25,248.20,249.15,82000,-274680,,870.05,878.15,864.09,878.70,113.90,14.89,-,618.85,259.85,"7,220","-12,09,680",-99.41,"1,14,740",,0.00,14.51,1.52,11.70,-0.6828,0.0003,-53.3382,31.3236,0.29,null,0.06,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,29.9534,-50.2563,0.0003,0.2871,10.09,1.31,14.29,0.00,,"84,200",-98.54,"-19,22,980","28,540",-,223.65,-,-14.85,-39.00,223.65,234.73,222.90,223.65,82100,-75740,,941.40,947.35,917.80,957.50,128.95,15.56,-,718.85,238.65,680,"-1,96,640",-99.66,"8,460",,0.00,14.79,1.88,14.56,-0.7062,0.0003,-52.5686,30.2766,0.10,null,0.02,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,28.5868,-48.0431,0.0003,0.2612,9.82,1.28,14.32,0.00,,"1,02,300",-98.29,"-22,95,980","40,040",-,197.45,-,-15.64,-36.60,197.45,206.59,197.45,198.40,82200,-93080,,1015.65,1022.85,1013.71,"1,020.00",121.70,13.55,-,818.85,201.15,860,"-1,06,620",-99.20,"9,220",,0.00,14.45,1.53,11.84,-0.7369,0.0003,-48.6577,28.6936,0.09,null,0.02,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,27.0933,-45.5073,0.0002,0.2362,8.82,1.16,14.31,0.00,,"84,180",-98.72,"-21,59,960","27,960",-,172.85,-,-17.42,-36.45,172.85,183.67,172.60,173.35,82300,-78560,,1091.15,1105.80,1081.14,"1,100.00",126.00,12.94,-,918.85,181.15,140,"-63,260",-99.78,"5,620",,0.00,14.61,1.58,12.13,-0.7590,0.0002,-46.9847,27.3897,0.07,null,0.01,06-Jun-2025 09:15:59,-,-
09:16,-,-,06-Jun-2025 09:15:59,25.6517,-43.4121,0.0002,0.2145,9.91,1.30,14.42,0.00,,"73,980",-98.84,"-19,38,180","22,840",-,153.65,-,-15.97,-29.20,153.65,161.91,153.25,154.15,82400,-70780,,1166.50,1181.60,1171.46,"1,174.05",129.50,12.4,-,1018.85,155.20,280,"-42,320",-99.34,"3,200",,0.00,14.48,1.58,12.25,-0.7845,0.0002,-43.7097,25.7198,0.04,null,0.01,06-Jun-2025 09:15:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,24.8272,-42.3040,0.0002,0.7969,7.64,1.03,14.51,0.00,,"3,640",-98.8,"-26,380",320,1042.55,146.30,-,-11.64,-156.55,"1,188.85",1213.95,1190.35,1202.55,80300,71280,,150.80,151.65,145.93,151.55,25.60,20.33,-,-,151.55,"64,400","-14,52,340",-95.75,"74,920",,0.00,14.72,0.73,5.22,-0.2064,0.0002,-43.3315,25.0668,20.58,null,201.25,06-Jun-2025 09:16:59,-,-
09:17,-,-,null,0.0000,0.0000,0.0000,0.0000,0.00,,0.00,-100.00,"-6,720",,-100,"-24,320",,942.55,-942.55,-,0,,0.00,,,,80400,76700,,171.00,171.40,165.17,171.05,29.05,20.46,-,-,171.05,"73,540","-15,22,780",-95.39,"76,700",,0.00,14.62,0.74,5.33,-0.2279,0.0002,-45.5602,26.5426,,null,-,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,28.0738,-48.2420,0.0002,0.7474,7.25,0.99,14.64,0.00,,"41,080",-98.8,"-1,56,160","1,900",842.55,196.00,-,-12.58,-149.45,"1,038.55",1064.52,1032.00,1037.65,80500,180540,,193.45,194.20,187.54,194.15,32.50,20.11,-,-,194.15,"1,90,440","-32,89,040",-94.53,"2,21,620",,0.00,14.57,0.73,5.27,-0.2516,0.0002,-47.9302,28.0186,5.39,null,100.23,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,29.3833,-49.9527,0.0003,0.7238,9.95,1.31,14.48,0.00,,"15,380",-98.19,"-1,06,040","1,960",742.55,218.45,-,-12.38,-135.80,961.00,997.37,954.00,959.65,80600,58340,,220.35,221.25,212.20,219.95,41.60,23.32,-,-,219.95,"58,500","-17,94,620",-96.84,"73,720",,0.00,14.53,0.90,6.60,-0.2769,0.0003,-50.1891,29.4187,4.79,null,29.85,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,30.6980,-52.1518,0.0003,0.6968,7.11,0.96,14.47,0.00,,"34,520",-99.6,"-2,77,300","1,120",642.55,247.65,-,-13.7,-141.30,890.20,925.74,881.75,888.05,80700,81780,,245.55,246.40,238.91,246.90,46.70,23.33,-,-,246.90,"65,920","-19,86,600",-96.79,"1,16,300",,0.00,14.45,0.93,6.88,-0.3029,0.0003,-52.0411,30.6846,3.37,null,58.86,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,31.8729,-54.1146,0.0003,0.6687,7.03,0.95,14.46,0.00,,"45,960",-99.47,"-5,43,700","2,900",542.55,279.65,-,-14.26,-136.80,822.20,852.75,818.40,821.00,80800,85060,,278.30,279.30,268.00,279.10,58.10,26.29,-,-,279.10,"74,920","-25,06,060",-97.10,"1,31,020",,0.00,14.44,1.12,8.41,-0.3312,0.0003,-54.0382,31.8659,2.85,null,25.83,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,32.8545,-55.2984,0.0003,0.6406,7.50,1.00,14.34,0.00,,"38,100",-99.23,"-7,14,380","5,540",442.55,310.70,-,-14.72,-130.05,753.25,784.99,750.50,753.15,80900,107500,,309.70,310.70,299.96,310.05,72.70,30.63,-,-,310.05,"90,620","-28,04,800",-96.87,"1,45,600",,0.00,14.32,1.40,10.84,-0.3592,0.0003,-55.2126,32.8489,3.82,null,16.36,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,33.6975,-56.5664,0.0003,0.6106,7.36,0.98,14.30,0.00,,"3,93,400",-99.04,"-41,40,620","40,000",342.55,347.45,-,-15.34,-125.00,690.00,714.08,685.80,688.15,81000,158880,,346.10,347.25,335.40,346.50,60.50,21.15,-,-,346.50,"2,80,100","-80,50,060",-96.64,"5,52,280",,0.00,14.27,0.88,6.57,-0.3892,0.0003,-56.4465,33.6926,1.40,null,7.00,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,34.3364,-56.9252,0.0003,0.5806,5.37,0.72,14.12,0.00,,"38,120",-99.3,"-21,99,020","15,540",242.55,382.45,-,-17.06,-128.55,625.00,654.92,624.05,626.70,81100,59960,,388.90,390.00,373.98,388.25,73.25,23.25,-,-,388.25,"88,260","-35,93,140",-97.60,"98,080",,0.00,14.29,1.08,8.18,-0.4203,0.0003,-57.6318,34.3518,2.57,null,5.68,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,34.7912,-57.6465,0.0003,0.5488,6.49,0.86,14.11,0.00,,"64,280",-99.11,"-37,89,680","33,980",142.55,426.30,-,-17.12,-117.50,568.85,592.89,566.00,567.75,81200,60080,,427.60,428.55,415.12,428.55,73.60,20.74,-,-,428.55,"1,18,620","-43,45,660",-97.34,"1,24,360",,0.00,14.18,0.93,7.02,-0.4514,0.0003,-57.9141,34.7933,1.93,null,3.49,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,35.0234,-58.3977,0.0003,0.5167,8.07,1.06,14.20,0.00,,"1,03,300",-97.88,"-52,48,380","1,13,540",42.55,476.75,-,-16.77,-104.65,519.30,539.99,516.65,518.00,81300,54380,,477.45,478.65,461.59,477.35,84.55,21.52,-,-,477.35,"2,51,160","-53,46,940",-95.51,"1,57,680",,0.00,14.22,1.06,8.05,-0.4834,0.0003,-58.4682,35.0234,1.53,null,2.21,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,35.0278,-58.1006,0.0003,0.4846,8.53,1.11,14.13,0.00,,"1,65,340",-96.94,"-66,42,600","2,10,000",-,467.25,-,-17.16,-96.80,467.25,490.21,466.35,467.15,81400,7760,,523.50,524.95,508.22,524.15,88.60,20.34,-,57.45,466.70,"2,94,200","-58,23,440",-95.19,"1,73,100",,0.00,14.11,1.00,7.63,-0.5154,0.0003,-58.0359,35.0277,1.05,null,1.40,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,34.8060,-57.6917,0.0003,0.4526,9.03,1.17,14.12,0.00,,"4,07,360",-97.46,"-89,02,980","2,32,480",-,420.65,-,-17.32,-88.10,420.65,444.48,419.45,421.30,81500,-56840,,576.00,577.65,559.40,579.00,101.95,21.37,-,157.45,421.55,"2,32,540","-60,33,080",-96.29,"3,50,520",,0.00,14.14,1.19,9.19,-0.5473,0.0003,-57.7990,34.8070,0.86,null,1.00,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,34.3549,-56.6413,0.0003,0.4205,7.59,0.99,14.04,0.00,,"1,27,680",-97.83,"-42,60,160","94,400",-,375.00,-,-19.13,-88.70,375.00,399.65,375.00,375.65,81600,-50040,,639.90,641.05,624.51,639.90,108.05,20.32,-,257.45,382.45,"1,11,440","-27,99,940",-96.17,"77,640",,0.00,14.26,1.21,9.27,-0.5783,0.0003,-57.5532,34.3774,0.61,null,1.18,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,33.6974,-55.6500,0.0003,0.3894,7.82,1.02,14.07,0.00,,"1,36,260",-97.75,"-40,25,500","92,800",-,335.90,-,-19.55,-81.65,335.90,358.98,335.40,336.10,81700,-77920,,694.00,696.25,674.32,695.70,113.90,19.58,-,357.45,338.25,"31,340","-19,05,120",-98.38,"58,340",,0.00,14.14,1.20,9.27,-0.6101,0.0003,-55.9487,33.7112,0.43,null,0.34,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,32.8758,-54.7667,0.0003,0.3601,8.82,1.15,14.19,0.00,,"1,34,000",-98.25,"-37,48,520","66,900",-,303.10,-,-19.08,-71.45,303.10,321.99,300.90,302.25,81800,-80500,,762.55,764.55,734.78,760.95,119.95,18.71,-,457.45,303.50,"13,600","-16,83,400",-99.20,"53,500",,0.00,14.20,1.21,9.31,-0.6398,0.0003,-54.8199,32.8796,0.40,null,0.20,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,31.8515,-53.0804,0.0003,0.3308,9.31,1.21,14.20,0.00,,"88,860",-97.7,"-25,33,040","59,560",-,269.30,-,-19.13,-63.70,269.30,287.06,267.75,268.45,81900,-67520,,824.35,829.20,796.97,825.95,126.65,18.11,-,557.45,268.50,"3,240","-8,03,400",-99.60,"21,340",,0.00,14.17,1.24,9.59,-0.6695,0.0003,-52.9678,31.8403,0.24,null,0.05,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,30.6572,-51.0502,0.0003,0.3023,8.83,1.15,14.18,0.00,,"3,89,420",-96.77,"-63,34,340","2,11,180",-,237.85,-,-20.22,-60.30,237.85,255.61,237.40,237.85,82000,-274680,,891.55,894.60,874.38,895.35,130.55,17.07,-,657.45,237.90,"15,840","-12,01,060",-98.70,"1,14,740",,0.00,14.19,1.20,9.24,-0.6977,0.0003,-51.0577,30.6582,0.29,null,0.08,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,29.3117,-48.7385,0.0003,0.2749,9.09,1.18,14.16,0.00,,"84,200",-97.53,"-19,03,280","48,240",-,208.90,-,-20.46,-53.75,208.90,226.76,208.15,208.75,82100,-75740,,968.50,973.85,927.19,970.25,141.70,17.1,-,757.45,212.80,"1,060","-1,96,260",-99.46,"8,460",,0.00,14.30,1.39,10.77,-0.7232,0.0003,-49.3628,29.4114,0.10,null,0.02,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,27.8936,-46.4962,0.0003,0.2495,8.90,1.16,14.20,0.00,,"1,02,300",-97.02,"-22,66,520","69,500",-,184.20,-,-21.3,-49.85,184.20,199.80,183.40,184.05,82200,-93080,,1034.95,1044.85,1016.80,"1,044.90",146.60,16.32,-,857.45,187.45,"1,200","-1,06,280",-98.88,"9,220",,0.00,14.32,1.40,10.84,-0.7487,0.0003,-47.0546,27.9993,0.09,null,0.02,06-Jun-2025 09:16:59,-,-
09:17,-,-,06-Jun-2025 09:16:59,26.4445,-44.3389,0.0002,0.2264,8.59,1.13,14.28,0.00,,"84,180",-96.99,"-21,22,120","65,800",-,163.15,-,-22.05,-46.15,163.15,174.69,162.75,163.25,82300,-78560,,1116.05,1133.95,1085.83,"1,099.70",125.70,12.91,-,957.45,142.25,220,"-63,180",-99.65,"5,620",,0.00,13.48,0.45,3.45,-0.7871,0.0002,-40.3901,25.5264,0.07,null,0.00,06-Jun-2025 09:16:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,24.8232,-42.0440,0.0002,0.7969,7.05,0.95,14.43,0.00,,"3,640",-95.96,"-25,620","1,080",1036.08,145.37,-,-12.19,-163.95,"1,181.45",1194.94,1164.90,1180.85,80300,71280,,141.55,142.10,145.82,141.90,15.95,12.66,-,-,141.90,"93,020","-14,23,720",-93.87,"74,920",,0.00,14.28,0.29,2.07,-0.2008,0.0002,-41.3580,24.6580,20.58,null,86.13,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,26.0007,-42.7554,0.0002,0.7802,1.01,0.14,14.00,0.00,,"6,720",-99.01,"-24,080",240,936.08,156.27,-,-14.2,-180.85,"1,092.35",1100.83,1074.05,1098.30,80400,69980,,161.60,162.00,165.35,161.40,19.40,13.66,-,-,161.40,"99,120","-14,97,200",-93.79,"76,700",,0.00,14.20,0.32,2.31,-0.2229,0.0002,-43.7055,26.2108,11.41,null,413.00,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,27.7387,-46.0678,0.0003,0.7530,3.59,0.49,14.14,0.00,,"41,080",-97.42,"-1,53,980","4,080",836.08,183.82,-,-14.15,-168.10,"1,019.90",1041.92,1014.95,1020.40,80500,180540,,183.80,184.25,187.75,184.20,22.55,13.95,-,-,184.20,"2,79,140","-32,00,340",-91.98,"2,21,620",,0.00,14.16,0.32,2.31,-0.2472,0.0003,-46.1328,27.7510,5.39,null,68.42,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,29.2248,-48.5235,0.0003,0.7267,7.37,0.97,14.14,0.00,,"15,380",-97.31,"-1,05,100","2,900",736.08,210.22,-,-13.72,-150.50,946.30,980.80,941.10,945.90,80600,58340,,208.65,209.45,212.53,208.75,30.40,17.05,-,-,208.75,"87,900","-17,65,220",-95.26,"73,720",,0.00,14.09,0.46,3.37,-0.2726,0.0003,-48.2896,29.1878,4.79,null,30.31,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,30.4532,-49.7284,0.0003,0.7020,2.96,0.40,13.91,0.00,,"34,520",-99.23,"-2,76,280","2,140",636.08,232.32,-,-15.81,-163.10,868.40,902.48,870.45,873.40,80700,81780,,235.35,236.20,239.30,235.50,35.30,17.63,-,-,235.50,"1,01,460","-19,51,060",-95.06,"1,16,300",,0.00,14.01,0.49,3.62,-0.2993,0.0003,-50.2030,30.5149,3.37,null,47.41,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,31.7555,-52.2801,0.0003,0.6716,3.77,0.51,14.02,0.00,,"45,960",-99.2,"-5,42,240","4,360",536.08,267.72,-,-16.18,-155.20,803.80,837.44,800.45,802.35,80800,85060,,266.30,267.15,269.14,267.20,46.20,20.9,-,-,267.20,"1,13,440","-24,67,540",-95.60,"1,31,020",,0.00,14.00,0.68,5.11,-0.3283,0.0003,-52.2074,31.7485,2.85,null,26.02,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,32.8015,-53.7736,0.0003,0.6421,4.65,0.62,13.96,0.00,,"38,100",-98.92,"-7,12,120","7,800",436.08,300.67,-,-16.59,-146.55,736.75,771.91,733.55,735.40,80900,107500,,299.75,300.65,301.55,301.20,63.85,26.9,-,-,301.20,"1,35,660","-27,59,760",-95.31,"1,45,600",,0.00,13.98,1.06,8.20,-0.3581,0.0003,-53.8438,32.8063,3.82,null,17.39,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,33.6650,-54.8419,0.0003,0.6117,4.13,0.55,13.87,0.00,,"3,93,400",-98.39,"-41,13,260","67,360",336.08,335.62,-,-17.58,-143.30,671.70,699.13,670.60,672.40,81000,158880,,336.30,337.35,336.78,337.25,51.25,17.92,-,-,337.25,"3,69,400","-79,60,760",-95.57,"5,52,280",,0.00,13.92,0.53,3.96,-0.3886,0.0003,-55.0479,33.6739,1.40,null,5.48,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,34.3398,-55.7475,0.0003,0.5801,3.21,0.43,13.83,0.00,,"38,120",-98.64,"-21,84,340","30,220",236.08,374.97,-,-18.91,-142.50,611.05,636.01,609.70,612.00,81100,59960,,375.95,376.85,376.42,375.90,60.90,19.33,-,-,375.90,"1,36,800","-35,44,600",-96.28,"98,080",,0.00,13.85,0.64,4.84,-0.4201,0.0003,-55.8608,34.3423,2.57,null,4.53,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,34.7990,-56.5517,0.0003,0.5476,4.45,0.59,13.84,0.00,,"64,280",-98.63,"-37,71,360","52,300",136.08,419.67,-,-19.03,-130.60,555.75,581.02,554.45,556.00,81200,60080,,419.00,419.90,418.19,419.20,64.25,18.1,-,-,419.20,"1,84,820","-42,79,460",-95.86,"1,24,360",,0.00,13.83,0.58,4.38,-0.4524,0.0003,-56.4958,34.7986,1.93,null,3.53,06-Jun-2025 09:17:59,-,-
09:18,-,-,06-Jun-2025 09:17:59,35.0239,-56.5033,0.0003,0.5149,4.57,0.60,13.74,0.00,,"1,03,300",-96.39,"-51,68,120","1,93,800",36.08,463.62,-,-19.91,-124.25,499.70,526.36,499.45,500.90,81300,54380,,465.35,466.45,464.22,466.80,74.00,18.84,-,-,466.80,"3,73,300","-52,24,800",-93.33,"1,57,680",,0.00,13.83,0.67,5.09,-0.4852,0.0003,-56.8770,35.0241,1.53,null,1.93,06-Jun-2025 09:17:59,-,-
